ano,municipio,produto,variavel,valor
0,Lorena - SP,Área colhida,2020,241.0
0,Lourdes - SP,Quantidade produzida,2020,
0,Lourdes - SP,Valor da produção,2020,24565.0
0,Lourdes - SP,Área colhida,2020,4350.0
0,Louveira - SP,Quantidade produzida,2020,
0,Louveira - SP,Valor da produção,2020,514.0
0,Louveira - SP,Área colhida,2020,82.0
0,Lucélia - SP,Quantidade produzida,2020,
0,Lucélia - SP,Valor da produção,2020,37744.0
0,Lucélia - SP,Área colhida,2020,9047.0
0,Lucianópolis - SP,Quantidade produzida,2020,
0,Lucianópolis - SP,Valor da produção,2020,14480.0
0,Lucianópolis - SP,Área colhida,2020,1431.0
0,Luís Antônio - SP,Quantidade produzida,2020,
0,Luís Antônio - SP,Valor da produção,2020,275216.0
0,Luís Antônio - SP,Área colhida,2020,38100.0
0,Luiziânia - SP,Quantidade produzida,2020,
0,Luiziânia - SP,Valor da produção,2020,32437.0
0,Luiziânia - SP,Área colhida,2020,6061.0
0,Lupércio - SP,Quantidade produzida,2020,
0,Lupércio - SP,Valor da produção,2020,11740.0
0,Lupércio - SP,Área colhida,2020,1598.0
0,Lutécia - SP,Quantidade produzida,2020,
0,Lutécia - SP,Valor da produção,2020,93345.0
0,Lutécia - SP,Área colhida,2020,16605.0
0,Macatuba - SP,Quantidade produzida,2020,
0,Macatuba - SP,Valor da produção,2020,98572.0
0,Macatuba - SP,Área colhida,2020,15757.0
0,Macaubal - SP,Quantidade produzida,2020,
0,Macaubal - SP,Valor da produção,2020,45567.0
0,Macaubal - SP,Área colhida,2020,7225.0
0,Macedônia - SP,Quantidade produzida,2020,
0,Macedônia - SP,Valor da produção,2020,37389.0
0,Macedônia - SP,Área colhida,2020,6640.0
0,Magda - SP,Quantidade produzida,2020,
0,Magda - SP,Valor da produção,2020,78398.0
0,Magda - SP,Área colhida,2020,16380.0
0,Mairinque - SP,Quantidade produzida,2020,
0,Mairinque - SP,Valor da produção,2020,3202.0
0,Mairinque - SP,Área colhida,2020,734.0
0,Mairiporã - SP,Quantidade produzida,2020,
0,Mairiporã - SP,Valor da produção,2020,
0,Mairiporã - SP,Área colhida,2020,
0,Manduri - SP,Quantidade produzida,2020,
0,Manduri - SP,Valor da produção,2020,82727.0
0,Manduri - SP,Área colhida,2020,13000.0
0,Marabá Paulista - SP,Quantidade produzida,2020,
0,Marabá Paulista - SP,Valor da produção,2020,86820.0
0,Marabá Paulista - SP,Área colhida,2020,16054.0
0,Maracaí - SP,Quantidade produzida,2020,
0,Maracaí - SP,Valor da produção,2020,278614.0
0,Maracaí - SP,Área colhida,2020,66775.0
0,Marapoama - SP,Quantidade produzida,2020,
0,Marapoama - SP,Valor da produção,2020,44361.0
0,Marapoama - SP,Área colhida,2020,6620.0
0,Mariápolis - SP,Quantidade produzida,2020,
0,Mariápolis - SP,Valor da produção,2020,15193.0
0,Mariápolis - SP,Área colhida,2020,1550.0
0,Marília - SP,Quantidade produzida,2020,
0,Marília - SP,Valor da produção,2020,86026.0
0,Marília - SP,Área colhida,2020,11605.0
0,Marinópolis - SP,Quantidade produzida,2020,
0,Marinópolis - SP,Valor da produção,2020,2249.0
0,Marinópolis - SP,Área colhida,2020,405.0
0,Martinópolis - SP,Quantidade produzida,2020,
0,Martinópolis - SP,Valor da produção,2020,305964.0
0,Martinópolis - SP,Área colhida,2020,48950.0
0,Matão - SP,Quantidade produzida,2020,
0,Matão - SP,Valor da produção,2020,139542.0
0,Matão - SP,Área colhida,2020,26870.0
0,Mauá - SP,Quantidade produzida,2020,
0,Mauá - SP,Valor da produção,2020,
0,Mauá - SP,Área colhida,2020,
0,Mendonça - SP,Quantidade produzida,2020,
0,Mendonça - SP,Valor da produção,2020,48345.0
0,Mendonça - SP,Área colhida,2020,8210.0
0,Meridiano - SP,Quantidade produzida,2020,
0,Meridiano - SP,Valor da produção,2020,44098.0
0,Meridiano - SP,Área colhida,2020,9050.0
0,Mesópolis - SP,Quantidade produzida,2020,
0,Mesópolis - SP,Valor da produção,2020,48345.0
0,Mesópolis - SP,Área colhida,2020,7430.0
0,Miguelópolis - SP,Quantidade produzida,2020,
0,Miguelópolis - SP,Valor da produção,2020,537668.0
0,Miguelópolis - SP,Área colhida,2020,72142.0
0,Mineiros do Tietê - SP,Quantidade produzida,2020,
0,Mineiros do Tietê - SP,Valor da produção,2020,45574.0
0,Mineiros do Tietê - SP,Área colhida,2020,12043.0
0,Miracatu - SP,Quantidade produzida,2020,
0,Miracatu - SP,Valor da produção,2020,90.0
0,Miracatu - SP,Área colhida,2020,4.0
0,Mira Estrela - SP,Quantidade produzida,2020,
0,Mira Estrela - SP,Valor da produção,2020,10606.0
0,Mira Estrela - SP,Área colhida,2020,2100.0
0,Mirandópolis - SP,Quantidade produzida,2020,
0,Mirandópolis - SP,Valor da produção,2020,174766.0
0,Mirandópolis - SP,Área colhida,2020,26072.0
0,Mirante do Paranapanema - SP,Quantidade produzida,2020,
0,Mirante do Paranapanema - SP,Valor da produção,2020,174490.0
0,Mirante do Paranapanema - SP,Área colhida,2020,29418.0
0,Mirassol - SP,Quantidade produzida,2020,
0,Mirassol - SP,Valor da produção,2020,51371.0
0,Mirassol - SP,Área colhida,2020,9290.0
0,Mirassolândia - SP,Quantidade produzida,2020,
0,Mirassolândia - SP,Valor da produção,2020,26859.0
0,Mirassolândia - SP,Área colhida,2020,4791.0
0,Mococa - SP,Quantidade produzida,2020,
0,Mococa - SP,Valor da produção,2020,177633.0
0,Mococa - SP,Área colhida,2020,25259.0
0,Mogi das Cruzes - SP,Quantidade produzida,2020,
0,Mogi das Cruzes - SP,Valor da produção,2020,16686.0
0,Mogi das Cruzes - SP,Área colhida,2020,314.0
0,Mogi Guaçu - SP,Quantidade produzida,2020,
0,Mogi Guaçu - SP,Valor da produção,2020,220321.0
0,Mogi Guaçu - SP,Área colhida,2020,21635.0
0,Mogi Mirim - SP,Quantidade produzida,2020,
0,Mogi Mirim - SP,Valor da produção,2020,117421.0
0,Mogi Mirim - SP,Área colhida,2020,13825.0
0,Mombuca - SP,Quantidade produzida,2020,
0,Mombuca - SP,Valor da produção,2020,38236.0
0,Mombuca - SP,Área colhida,2020,8207.0
0,Monções - SP,Quantidade produzida,2020,
0,Monções - SP,Valor da produção,2020,13722.0
0,Monções - SP,Área colhida,2020,2465.0
0,Mongaguá - SP,Quantidade produzida,2020,
0,Mongaguá - SP,Valor da produção,2020,
0,Mongaguá - SP,Área colhida,2020,
0,Monte Alegre do Sul - SP,Quantidade produzida,2020,
0,Monte Alegre do Sul - SP,Valor da produção,2020,1562.0
0,Monte Alegre do Sul - SP,Área colhida,2020,224.0
0,Monte Alto - SP,Quantidade produzida,2020,
0,Monte Alto - SP,Valor da produção,2020,125845.0
0,Monte Alto - SP,Área colhida,2020,11740.0
0,Monte Aprazível - SP,Quantidade produzida,2020,
0,Monte Aprazível - SP,Valor da produção,2020,104120.0
0,Monte Aprazível - SP,Área colhida,2020,18328.0
0,Monte Azul Paulista - SP,Quantidade produzida,2020,
0,Monte Azul Paulista - SP,Valor da produção,2020,58267.0
0,Monte Azul Paulista - SP,Área colhida,2020,13326.0
0,Monte Castelo - SP,Quantidade produzida,2020,
0,Monte Castelo - SP,Valor da produção,2020,44696.0
0,Monte Castelo - SP,Área colhida,2020,8883.0
0,Monteiro Lobato - SP,Quantidade produzida,2020,
0,Monteiro Lobato - SP,Valor da produção,2020,
0,Monteiro Lobato - SP,Área colhida,2020,
0,Monte Mor - SP,Quantidade produzida,2020,
0,Monte Mor - SP,Valor da produção,2020,49673.0
0,Monte Mor - SP,Área colhida,2020,8805.0
0,Morro Agudo - SP,Quantidade produzida,2020,
0,Morro Agudo - SP,Valor da produção,2020,836754.0
0,Morro Agudo - SP,Área colhida,2020,113520.0
0,Morungaba - SP,Quantidade produzida,2020,
0,Morungaba - SP,Valor da produção,2020,7076.0
0,Morungaba - SP,Área colhida,2020,1139.0
0,Motuca - SP,Quantidade produzida,2020,
0,Motuca - SP,Valor da produção,2020,76253.0
0,Motuca - SP,Área colhida,2020,12492.0
0,Murutinga do Sul - SP,Quantidade produzida,2020,
0,Murutinga do Sul - SP,Valor da produção,2020,28418.0
0,Murutinga do Sul - SP,Área colhida,2020,4600.0
0,Nantes - SP,Quantidade produzida,2020,
0,Nantes - SP,Valor da produção,2020,102262.0
0,Nantes - SP,Área colhida,2020,23716.0
0,Narandiba - SP,Quantidade produzida,2020,
0,Narandiba - SP,Valor da produção,2020,174194.0
0,Narandiba - SP,Área colhida,2020,28440.0
0,Natividade da Serra - SP,Quantidade produzida,2020,
0,Natividade da Serra - SP,Valor da produção,2020,240.0
0,Natividade da Serra - SP,Área colhida,2020,40.0
0,Nazaré Paulista - SP,Quantidade produzida,2020,
0,Nazaré Paulista - SP,Valor da produção,2020,1804.0
0,Nazaré Paulista - SP,Área colhida,2020,455.0
0,Neves Paulista - SP,Quantidade produzida,2020,
0,Neves Paulista - SP,Valor da produção,2020,54699.0
0,Neves Paulista - SP,Área colhida,2020,9508.0
0,Nhandeara - SP,Quantidade produzida,2020,
0,Nhandeara - SP,Valor da produção,2020,69400.0
0,Nhandeara - SP,Área colhida,2020,11805.0
0,Nipoã - SP,Quantidade produzida,2020,
0,Nipoã - SP,Valor da produção,2020,27443.0
0,Nipoã - SP,Área colhida,2020,5488.0
0,Nova Aliança - SP,Quantidade produzida,2020,
0,Nova Aliança - SP,Valor da produção,2020,53753.0
0,Nova Aliança - SP,Área colhida,2020,9313.0
0,Nova Campina - SP,Quantidade produzida,2020,
0,Nova Campina - SP,Valor da produção,2020,9000.0
0,Nova Campina - SP,Área colhida,2020,476.0
0,Nova Canaã Paulista - SP,Quantidade produzida,2020,
0,Nova Canaã Paulista - SP,Valor da produção,2020,9975.0
0,Nova Canaã Paulista - SP,Área colhida,2020,1660.0
0,Nova Castilho - SP,Quantidade produzida,2020,
0,Nova Castilho - SP,Valor da produção,2020,22951.0
0,Nova Castilho - SP,Área colhida,2020,5040.0
0,Nova Europa - SP,Quantidade produzida,2020,
0,Nova Europa - SP,Valor da produção,2020,54387.0
0,Nova Europa - SP,Área colhida,2020,9350.0
0,Nova Granada - SP,Quantidade produzida,2020,
0,Nova Granada - SP,Valor da produção,2020,117123.0
0,Nova Granada - SP,Área colhida,2020,19513.0
0,Nova Guataporanga - SP,Quantidade produzida,2020,
0,Nova Guataporanga - SP,Valor da produção,2020,4494.0
0,Nova Guataporanga - SP,Área colhida,2020,980.0
0,Nova Independência - SP,Quantidade produzida,2020,
0,Nova Independência - SP,Valor da produção,2020,64271.0
0,Nova Independência - SP,Área colhida,2020,11513.0
0,Novais - SP,Quantidade produzida,2020,
0,Novais - SP,Valor da produção,2020,32731.0
0,Novais - SP,Área colhida,2020,5676.0
0,Nova Luzitânia - SP,Quantidade produzida,2020,
0,Nova Luzitânia - SP,Valor da produção,2020,13797.0
0,Nova Luzitânia - SP,Área colhida,2020,2460.0
0,Nova Odessa - SP,Quantidade produzida,2020,
0,Nova Odessa - SP,Valor da produção,2020,2835.0
0,Nova Odessa - SP,Área colhida,2020,605.0
0,Novo Horizonte - SP,Quantidade produzida,2020,
0,Novo Horizonte - SP,Valor da produção,2020,283136.0
0,Novo Horizonte - SP,Área colhida,2020,44953.0
0,Nuporanga - SP,Quantidade produzida,2020,
0,Nuporanga - SP,Valor da produção,2020,208796.0
0,Nuporanga - SP,Área colhida,2020,28796.0
0,Ocauçu - SP,Quantidade produzida,2020,
0,Ocauçu - SP,Valor da produção,2020,104394.0
0,Ocauçu - SP,Área colhida,2020,5745.0
0,Óleo - SP,Quantidade produzida,2020,
0,Óleo - SP,Valor da produção,2020,85021.0
0,Óleo - SP,Área colhida,2020,15930.0
0,Olímpia - SP,Quantidade produzida,2020,
0,Olímpia - SP,Valor da produção,2020,269485.0
0,Olímpia - SP,Área colhida,2020,45333.0
0,Onda Verde - SP,Quantidade produzida,2020,
0,Onda Verde - SP,Valor da produção,2020,61364.0
0,Onda Verde - SP,Área colhida,2020,10281.0
0,Oriente - SP,Quantidade produzida,2020,
0,Oriente - SP,Valor da produção,2020,28211.0
0,Oriente - SP,Área colhida,2020,4242.0
0,Orindiúva - SP,Quantidade produzida,2020,
0,Orindiúva - SP,Valor da produção,2020,86377.0
0,Orindiúva - SP,Área colhida,2020,14320.0
0,Orlândia - SP,Quantidade produzida,2020,
0,Orlândia - SP,Valor da produção,2020,139286.0
0,Orlândia - SP,Área colhida,2020,20580.0
0,Osasco - SP,Quantidade produzida,2020,
0,Osasco - SP,Valor da produção,2020,
0,Osasco - SP,Área colhida,2020,
0,Oscar Bressane - SP,Quantidade produzida,2020,
0,Oscar Bressane - SP,Valor da produção,2020,38536.0
0,Oscar Bressane - SP,Área colhida,2020,3341.0
0,Osvaldo Cruz - SP,Quantidade produzida,2020,
0,Osvaldo Cruz - SP,Valor da produção,2020,14753.0
0,Osvaldo Cruz - SP,Área colhida,2020,3465.0
0,Ourinhos - SP,Quantidade produzida,2020,
0,Ourinhos - SP,Valor da produção,2020,129370.0
0,Ourinhos - SP,Área colhida,2020,22304.0
0,Ouroeste - SP,Quantidade produzida,2020,
0,Ouroeste - SP,Valor da produção,2020,64045.0
0,Ouroeste - SP,Área colhida,2020,12120.0
0,Ouro Verde - SP,Quantidade produzida,2020,
0,Ouro Verde - SP,Valor da produção,2020,53858.0
0,Ouro Verde - SP,Área colhida,2020,10656.0
0,Pacaembu - SP,Quantidade produzida,2020,
0,Pacaembu - SP,Valor da produção,2020,38087.0
0,Pacaembu - SP,Área colhida,2020,8199.0
0,Palestina - SP,Quantidade produzida,2020,
0,Palestina - SP,Valor da produção,2020,204608.0
0,Palestina - SP,Área colhida,2020,30828.0
0,Palmares Paulista - SP,Quantidade produzida,2020,
0,Palmares Paulista - SP,Valor da produção,2020,23528.0
0,Palmares Paulista - SP,Área colhida,2020,4149.0
0,Palmeira d'Oeste - SP,Quantidade produzida,2020,
0,Palmeira d'Oeste - SP,Valor da produção,2020,5803.0
0,Palmeira d'Oeste - SP,Área colhida,2020,861.0
0,Palmital - SP,Quantidade produzida,2020,
0,Palmital - SP,Valor da produção,2020,311665.0
0,Palmital - SP,Área colhida,2020,70154.0
0,Panorama - SP,Quantidade produzida,2020,
0,Panorama - SP,Valor da produção,2020,45888.0
0,Panorama - SP,Área colhida,2020,8940.0
0,Paraguaçu Paulista - SP,Quantidade produzida,2020,
0,Paraguaçu Paulista - SP,Valor da produção,2020,270007.0
0,Paraguaçu Paulista - SP,Área colhida,2020,50436.0
0,Paraibuna - SP,Quantidade produzida,2020,
0,Paraibuna - SP,Valor da produção,2020,
0,Paraibuna - SP,Área colhida,2020,
0,Paraíso - SP,Quantidade produzida,2020,
0,Paraíso - SP,Valor da produção,2020,55698.0
0,Paraíso - SP,Área colhida,2020,9509.0
0,Paranapanema - SP,Quantidade produzida,2020,
0,Paranapanema - SP,Valor da produção,2020,600700.0
0,Paranapanema - SP,Área colhida,2020,56550.0
0,Paranapuã - SP,Quantidade produzida,2020,
0,Paranapuã - SP,Valor da produção,2020,59608.0
0,Paranapuã - SP,Área colhida,2020,6142.0
0,Parapuã - SP,Quantidade produzida,2020,
0,Parapuã - SP,Valor da produção,2020,78832.0
0,Parapuã - SP,Área colhida,2020,9810.0
0,Pardinho - SP,Quantidade produzida,2020,
0,Pardinho - SP,Valor da produção,2020,32648.0
0,Pardinho - SP,Área colhida,2020,4226.0
0,Pariquera-Açu - SP,Quantidade produzida,2020,
0,Pariquera-Açu - SP,Valor da produção,2020,2015.0
0,Pariquera-Açu - SP,Área colhida,2020,210.0
0,Parisi - SP,Quantidade produzida,2020,
0,Parisi - SP,Valor da produção,2020,9037.0
0,Parisi - SP,Área colhida,2020,1710.0
0,Patrocínio Paulista - SP,Quantidade produzida,2020,
0,Patrocínio Paulista - SP,Valor da produção,2020,81428.0
0,Patrocínio Paulista - SP,Área colhida,2020,20101.0
0,Paulicéia - SP,Quantidade produzida,2020,
0,Paulicéia - SP,Valor da produção,2020,56940.0
0,Paulicéia - SP,Área colhida,2020,12377.0
0,Paulínia - SP,Quantidade produzida,2020,
0,Paulínia - SP,Valor da produção,2020,
0,Paulínia - SP,Área colhida,2020,
0,Paulistânia - SP,Quantidade produzida,2020,
0,Paulistânia - SP,Valor da produção,2020,8264.0
0,Paulistânia - SP,Área colhida,2020,1569.0
0,Paulo de Faria - SP,Quantidade produzida,2020,
0,Paulo de Faria - SP,Valor da produção,2020,292413.0
0,Paulo de Faria - SP,Área colhida,2020,40508.0
0,Pederneiras - SP,Quantidade produzida,2020,
0,Pederneiras - SP,Valor da produção,2020,262079.0
0,Pederneiras - SP,Área colhida,2020,40217.0
0,Pedra Bela - SP,Quantidade produzida,2020,
0,Pedra Bela - SP,Valor da produção,2020,12906.0
0,Pedra Bela - SP,Área colhida,2020,1687.0
0,Pedranópolis - SP,Quantidade produzida,2020,
0,Pedranópolis - SP,Valor da produção,2020,40746.0
0,Pedranópolis - SP,Área colhida,2020,7340.0
0,Pedregulho - SP,Quantidade produzida,2020,
0,Pedregulho - SP,Valor da produção,2020,34523.0
0,Pedregulho - SP,Área colhida,2020,8549.0
0,Pedreira - SP,Quantidade produzida,2020,
0,Pedreira - SP,Valor da produção,2020,669.0
0,Pedreira - SP,Área colhida,2020,73.0
0,Pedrinhas Paulista - SP,Quantidade produzida,2020,
0,Pedrinhas Paulista - SP,Valor da produção,2020,95193.0
0,Pedrinhas Paulista - SP,Área colhida,2020,19302.0
0,Pedro de Toledo - SP,Quantidade produzida,2020,
0,Pedro de Toledo - SP,Valor da produção,2020,750.0
0,Pedro de Toledo - SP,Área colhida,2020,20.0
0,Penápolis - SP,Quantidade produzida,2020,
0,Penápolis - SP,Valor da produção,2020,214459.0
0,Penápolis - SP,Área colhida,2020,43425.0
0,Pereira Barreto - SP,Quantidade produzida,2020,
0,Pereira Barreto - SP,Valor da produção,2020,190888.0
0,Pereira Barreto - SP,Área colhida,2020,36475.0
0,Pereiras - SP,Quantidade produzida,2020,
0,Pereiras - SP,Valor da produção,2020,4372.0
0,Pereiras - SP,Área colhida,2020,765.0
0,Peruíbe - SP,Quantidade produzida,2020,
0,Peruíbe - SP,Valor da produção,2020,900.0
0,Peruíbe - SP,Área colhida,2020,50.0
0,Piacatu - SP,Quantidade produzida,2020,
0,Piacatu - SP,Valor da produção,2020,38670.0
0,Piacatu - SP,Área colhida,2020,6820.0
0,Piedade - SP,Quantidade produzida,2020,
0,Piedade - SP,Valor da produção,2020,73717.0
0,Piedade - SP,Área colhida,2020,2247.0
0,Pilar do Sul - SP,Quantidade produzida,2020,
0,Pilar do Sul - SP,Valor da produção,2020,132046.0
0,Pilar do Sul - SP,Área colhida,2020,18812.0
0,Pindamonhangaba - SP,Quantidade produzida,2020,
0,Pindamonhangaba - SP,Valor da produção,2020,18271.0
0,Pindamonhangaba - SP,Área colhida,2020,1873.0
0,Pindorama - SP,Quantidade produzida,2020,
0,Pindorama - SP,Valor da produção,2020,50547.0
0,Pindorama - SP,Área colhida,2020,8606.0
0,Pinhalzinho - SP,Quantidade produzida,2020,
0,Pinhalzinho - SP,Valor da produção,2020,11549.0
0,Pinhalzinho - SP,Área colhida,2020,1731.0
0,Piquerobi - SP,Quantidade produzida,2020,
0,Piquerobi - SP,Valor da produção,2020,8074.0
0,Piquerobi - SP,Área colhida,2020,1749.0
0,Piquete - SP,Quantidade produzida,2020,
0,Piquete - SP,Valor da produção,2020,34.0
0,Piquete - SP,Área colhida,2020,10.0
0,Piracaia - SP,Quantidade produzida,2020,
0,Piracaia - SP,Valor da produção,2020,2482.0
0,Piracaia - SP,Área colhida,2020,216.0
0,Piracicaba - SP,Quantidade produzida,2020,
0,Piracicaba - SP,Valor da produção,2020,237766.0
0,Piracicaba - SP,Área colhida,2020,51508.0
0,Piraju - SP,Quantidade produzida,2020,
0,Piraju - SP,Valor da produção,2020,118242.0
0,Piraju - SP,Área colhida,2020,20551.0
0,Pirajuí - SP,Quantidade produzida,2020,
0,Pirajuí - SP,Valor da produção,2020,138020.0
0,Pirajuí - SP,Área colhida,2020,22158.0
0,Pirangi - SP,Quantidade produzida,2020,
0,Pirangi - SP,Valor da produção,2020,56892.0
0,Pirangi - SP,Área colhida,2020,11646.0
0,Pirapora do Bom Jesus - SP,Quantidade produzida,2020,
0,Pirapora do Bom Jesus - SP,Valor da produção,2020,
0,Pirapora do Bom Jesus - SP,Área colhida,2020,
0,Pirapozinho - SP,Quantidade produzida,2020,
0,Pirapozinho - SP,Valor da produção,2020,118421.0
0,Pirapozinho - SP,Área colhida,2020,19885.0
0,Pirassununga - SP,Quantidade produzida,2020,
0,Pirassununga - SP,Valor da produção,2020,200597.0
0,Pirassununga - SP,Área colhida,2020,33596.0
0,Piratininga - SP,Quantidade produzida,2020,
0,Piratininga - SP,Valor da produção,2020,11698.0
0,Piratininga - SP,Área colhida,2020,1685.0
0,Pitangueiras - SP,Quantidade produzida,2020,
0,Pitangueiras - SP,Valor da produção,2020,208114.0
0,Pitangueiras - SP,Área colhida,2020,32242.0
0,Planalto - SP,Quantidade produzida,2020,
0,Planalto - SP,Valor da produção,2020,64888.0
0,Planalto - SP,Área colhida,2020,13672.0
0,Platina - SP,Quantidade produzida,2020,
0,Platina - SP,Valor da produção,2020,133547.0
0,Platina - SP,Área colhida,2020,27890.0
0,Poá - SP,Quantidade produzida,2020,
0,Poá - SP,Valor da produção,2020,
0,Poá - SP,Área colhida,2020,
0,Poloni - SP,Quantidade produzida,2020,
0,Poloni - SP,Valor da produção,2020,35173.0
0,Poloni - SP,Área colhida,2020,6605.0
0,Pompéia - SP,Quantidade produzida,2020,
