ano,municipio,valor_r,area_ha
2020,Bocaina - PI,4459.0,2545.0
2020,Bocaina - SP,62262.0,16704.0
2020,Bocaina de Minas - MG,629.0,132.0
2020,Bocaina do Sul - SC,17903.0,2905.0
2020,Bocaiúva - MG,6943.0,3512.0
2020,Bocaiúva do Sul - PR,10058.0,1545.0
2020,Bodocó - PE,13735.0,11950.0
2020,Bodoquena - MS,34222.0,9125.0
2020,Bodó - RN,3046.0,1580.0
2020,Bofete - SP,3658.0,560.0
2020,Boituva - SP,48771.0,7020.0
2020,Bom Conselho - PE,13367.0,3378.0
2020,Bom Despacho - MG,55117.0,9750.0
2020,Bom Jardim - MA,43100.0,13241.0
2020,Bom Jardim - PE,13735.0,3348.0
2020,Bom Jardim - RJ,40191.0,685.0
2020,Bom Jardim da Serra - SC,8105.0,441.0
2020,Bom Jardim de Goiás - GO,43469.0,9875.0
2020,Bom Jardim de Minas - MG,744.0,77.0
2020,Bom Jesus - PB,345.0,264.0
2020,Bom Jesus - PI,509323.0,98728.0
2020,Bom Jesus - RN,5544.0,1808.0
2020,Bom Jesus - RS,192770.0,24350.0
2020,Bom Jesus - SC,25026.0,4654.0
2020,Bom Jesus da Lapa - BA,9383.0,3748.0
2020,Bom Jesus da Penha - MG,28775.0,6201.0
2020,Bom Jesus da Serra - BA,611.0,630.0
2020,Bom Jesus das Selvas - MA,30784.0,8902.0
2020,Bom Jesus de Goiás - GO,662725.0,129383.0
2020,Bom Jesus do Amparo - MG,441.0,61.0
2020,Bom Jesus do Araguaia - MT,702966.0,172544.0
2020,Bom Jesus do Galho - MG,5192.0,1630.0
2020,Bom Jesus do Itabapoana - RJ,3972.0,106.0
2020,Bom Jesus do Norte - ES,247.0,24.0
2020,Bom Jesus do Oeste - SC,21306.0,3205.0
2020,Bom Jesus do Sul - PR,35844.0,7029.0
2020,Bom Jesus do Tocantins - PA,2509.0,743.0
2020,Bom Jesus do Tocantins - TO,95275.0,26039.0
2020,Bom Jesus dos Perdões - SP,290.0,39.0
2020,Bom Lugar - MA,1297.0,1349.0
2020,Bom Princípio - RS,7173.0,861.0
2020,Bom Princípio do Piauí - PI,9268.0,6244.0
2020,Bom Progresso - RS,28387.0,7046.0
2020,Bom Repouso - MG,39060.0,1320.0
2020,Bom Retiro - SC,118758.0,11960.0
2020,Bom Retiro do Sul - RS,4653.0,742.0
2020,Bom Sucesso - MG,3948.0,838.0
2020,Bom Sucesso - PB,907.0,722.0
2020,Bom Sucesso - PR,89647.0,16566.0
2020,Bom Sucesso de Itararé - SP,4630.0,190.0
2020,Bom Sucesso do Sul - PR,168784.0,30255.0
2020,Bonfim - MG,6204.0,664.0
2020,Bonfim - RR,217976.0,29210.0
2020,Bonfim do Piauí - PI,1175.0,2187.0
2020,Bonfinópolis - GO,3375.0,525.0
2020,Bonfinópolis de Minas - MG,228899.0,41079.0
2020,Boninal - BA,3891.0,328.0
2020,Bonito - BA,2246.0,616.0
2020,Bonito - MS,369953.0,94109.0
2020,Bonito - PA,2798.0,755.0
2020,Bonito - PE,6662.0,660.0
2020,Bonito de Minas - MG,4429.0,1469.0
2020,Bonito de Santa Fé - PB,1420.0,1210.0
2020,Bonópolis - GO,40218.0,11927.0
2020,Boqueirão - PB,3657.0,767.0
2020,Boqueirão do Leão - RS,56902.0,5796.0
2020,Boqueirão do Piauí - PI,970.0,794.0
2020,Boquim - SE,2637.0,645.0
2020,Boquira - BA,468.0,1083.0
2020,Boracéia - SP,30713.0,8087.0
2020,Borba - AM,13878.0,1326.0
2020,Borborema - PB,1776.0,580.0
2020,Borborema - SP,208595.0,33878.0
2020,Borda da Mata - MG,4217.0,770.0
2020,Borebi - SP,30865.0,5873.0
2020,Borrazópolis - PR,125838.0,25979.0
2020,Borá - SP,32051.0,5687.0
2020,Bossoroca - RS,130645.0,60441.0
2020,Botelhos - MG,7357.0,1283.0
2020,Botucatu - SP,147412.0,29587.0
2020,Botumirim - MG,2281.0,997.0
2020,Botuporã - BA,2152.0,1700.0
2020,Botuverá - SC,2759.0,385.0
2020,Bozano - RS,58609.0,20850.0
2020,Braga - RS,42969.0,13137.0
2020,Braganey - PR,194940.0,37129.0
2020,Bragança - PA,54412.0,7528.0
2020,Bragança Paulista - SP,28420.0,5359.0
2020,Branquinha - AL,15236.0,1623.0
2020,Brasil Novo - PA,2109.0,321.0
2020,Brasileira - PI,1034.0,876.0
2020,Brasilândia - MS,34344.0,7370.0
2020,Brasilândia de Minas - MG,122571.0,14200.0
2020,Brasilândia do Sul - PR,156167.0,43858.0
2020,Brasilândia do Tocantins - TO,836.0,162.0
2020,Brasiléia - AC,11028.0,2915.0
2020,Brasnorte - MT,1735176.0,392671.0
2020,Brasília - DF,1317209.0,169874.0
2020,Brasília de Minas - MG,6252.0,2185.0
2020,Brazabrantes - GO,654.0,161.0
2020,Brazópolis - MG,3053.0,317.0
2020,Braço do Norte - SC,11925.0,469.0
2020,Braço do Trombudo - SC,5396.0,1014.0
2020,Braúna - SP,53142.0,8797.0
2020,Braúnas - MG,2798.0,493.0
2020,Brejetuba - ES,10791.0,670.0
2020,Brejinho - PE,1967.0,2010.0
2020,Brejinho - RN,548.0,230.0
2020,Brejinho de Nazaré - TO,91980.0,26955.0
2020,Brejo - MA,84435.0,18799.0
2020,Brejo Alegre - SP,33509.0,7564.0
2020,Brejo Grande - SE,86.0,16.0
2020,Brejo Grande do Araguaia - PA,4675.0,1295.0
2020,Brejo Santo - CE,17216.0,5226.0
2020,Brejo da Madre de Deus - PE,9096.0,436.0
2020,Brejo de Areia - MA,1035.0,969.0
2020,Brejo do Cruz - PB,584.0,410.0
2020,Brejo do Piauí - PI,1795.0,1422.0
2020,Brejo dos Santos - PB,341.0,300.0
2020,Brejolândia - BA,241.0,237.0
2020,Brejão - PE,1770.0,575.0
2020,Brejões - BA,574.0,190.0
2020,Breu Branco - PA,3913.0,425.0
2020,Breves - PA,1683.0,364.0
2020,Britânia - GO,41918.0,6245.0
2020,Brochier - RS,2524.0,477.0
2020,Brodowski - SP,94499.0,15144.0
2020,Brotas - SP,150094.0,37101.0
2020,Brotas de Macaúbas - BA,294.0,912.0
2020,Brumadinho - MG,2650.0,375.0
2020,Brumado - BA,3640.0,1433.0
2020,Brunópolis - SC,48601.0,11179.0
2020,Brusque - SC,2031.0,180.0
2020,Brás Pires - MG,2614.0,526.0
2020,Bueno Brandão - MG,45600.0,2132.0
2020,Buenos Aires - PE,18410.0,3084.0
2020,Buenópolis - MG,4939.0,1253.0
2020,Buerarema - BA,379.0,85.0
2020,Bugre - MG,855.0,24.0
2020,Bujari - AC,11707.0,2405.0
2020,Bujaru - PA,6796.0,1290.0
2020,Buri - SP,453265.0,45892.0
2020,Buritama - SP,64838.0,10572.0
2020,Buriti - MA,66713.0,16018.0
2020,Buriti Alegre - GO,96843.0,20550.0
2020,Buriti Bravo - MA,21226.0,7148.0
2020,Buriti de Goiás - GO,794.0,175.0
2020,Buriti do Tocantins - TO,302.0,111.0
2020,Buriti dos Lopes - PI,17517.0,5354.0
2020,Buriti dos Montes - PI,2410.0,2495.0
2020,Buriticupu - MA,166501.0,36415.0
2020,Buritinópolis - GO,105.0,12.0
2020,Buritirama - BA,2030.0,1742.0
2020,Buritirana - MA,1387.0,491.0
2020,Buritis - MG,725269.0,124454.0
2020,Buritis - RO,9032.0,895.0
2020,Buritizal - SP,78908.0,13787.0
2020,Buritizeiro - MG,176774.0,31379.0
2020,Butiá - RS,19542.0,12136.0
2020,Buíque - PE,4770.0,842.0
2020,Bálsamo - SP,43809.0,7450.0
2020,Caapiranga - AM,980.0,127.0
2020,Caaporã - PB,9251.0,1454.0
2020,Caarapó - MS,1015103.0,217670.0
2020,Caatiba - BA,180.0,56.0
2020,Cabaceiras - PB,1451.0,264.0
2020,Cabaceiras do Paraguaçu - BA,6833.0,2213.0
2020,Cabeceira Grande - MG,167415.0,30558.0
2020,Cabeceiras - GO,276300.0,50970.0
2020,Cabeceiras do Piauí - PI,2278.0,1353.0
2020,Cabixi - RO,184069.0,46295.0
2020,Cabo Frio - RJ,9315.0,2490.0
2020,Cabo Verde - MG,12125.0,2103.0
2020,Cabo de Santo Agostinho - PE,58860.0,7280.0
2020,Cabreúva - SP,1007.0,145.0
2020,Cabrobó - PE,55742.0,3017.0
2020,Cabrália Paulista - SP,2725.0,615.0
2020,Cacaulândia - RO,8798.0,424.0
2020,Cacequi - RS,166864.0,50881.0
2020,Cachoeira - BA,3641.0,933.0
2020,Cachoeira Alta - GO,34606.0,7150.0
2020,Cachoeira Dourada - GO,167294.0,25178.0
2020,Cachoeira Dourada - MG,68737.0,16411.0
2020,Cachoeira Grande - MA,1234.0,443.0
2020,Cachoeira Paulista - SP,4107.0,338.0
2020,Cachoeira da Prata - MG,58.0,10.0
2020,Cachoeira de Goiás - GO,119.0,20.0
2020,Cachoeira de Minas - MG,20912.0,2460.0
2020,Cachoeira de Pajeú - MG,1199.0,582.0
2020,Cachoeira do Arari - PA,34433.0,5950.0
2020,Cachoeira do Piriá - PA,12802.0,2817.0
2020,Cachoeira do Sul - RS,374406.0,143187.0
2020,Cachoeira dos Índios - PB,888.0,660.0
2020,Cachoeiras de Macacu - RJ,17384.0,1388.0
2020,Cachoeirinha - PE,2384.0,740.0
2020,Cachoeirinha - TO,3251.0,291.0
2020,Cachoeiro de Itapemirim - ES,7323.0,680.0
2020,Cacimba de Areia - PB,805.0,566.0
2020,Cacimba de Dentro - PB,2353.0,3250.0
2020,Cacimbas - PB,2848.0,1740.0
2020,Cacimbinhas - AL,158.0,120.0
2020,Cacique Doble - RS,48864.0,11885.0
2020,Cacoal - RO,25594.0,4602.0
2020,Caconde - SP,5674.0,1072.0
2020,Caculé - BA,866.0,1118.0
2020,Caetanos - BA,264.0,330.0
2020,Caetanópolis - MG,474.0,84.0
2020,Caetité - BA,5304.0,2340.0
2020,Caeté - MG,1324.0,148.0
2020,Caetés - PE,20761.0,5477.0
2020,Cafarnaum - BA,81205.0,5200.0
2020,Cafeara - PR,48848.0,10311.0
2020,Cafelândia - PR,228801.0,46219.0
2020,Cafelândia - SP,201972.0,35036.0
2020,Cafezal do Sul - PR,83059.0,21202.0
2020,Caiabu - SP,35708.0,6505.0
2020,Caiana - MG,896.0,291.0
2020,Caiapônia - GO,310935.0,69065.0
2020,Caibaté - RS,44621.0,23908.0
2020,Caibi - SC,18875.0,2898.0
2020,Caicó - RN,77.0,90.0
2020,Caieiras - SP,,1.0
2020,Caiuá - SP,21186.0,3749.0
2020,Caiçara - PB,1430.0,455.0
2020,Caiçara - RS,57428.0,8803.0
2020,Caiçara do Norte - RN,740.0,750.0
2020,Caiçara do Rio do Vento - RN,470.0,340.0
2020,Cajamar - SP,5.0,1.0
2020,Cajapió - MA,1753.0,530.0
2020,Cajari - MA,2535.0,1009.0
2020,Cajati - SP,378.0,59.0
2020,Cajazeiras - PB,846.0,478.0
2020,Cajazeiras do Piauí - PI,789.0,871.0
2020,Cajazeirinhas - PB,460.0,307.0
2020,Cajobi - SP,54190.0,8455.0
2020,Cajueiro - AL,3914.0,744.0
2020,Cajueiro da Praia - PI,3079.0,2212.0
2020,Cajuri - MG,7198.0,772.0
2020,Cajuru - SP,139526.0,24375.0
2020,Caldas - MG,27279.0,3825.0
2020,Caldas Brandão - PB,1982.0,533.0
2020,Caldas Novas - GO,210745.0,49718.0
2020,Caldazinha - GO,2416.0,535.0
2020,Caldeirão Grande - BA,785.0,1050.0
2020,Caldeirão Grande do Piauí - PI,23415.0,9350.0
2020,Califórnia - PR,65657.0,14421.0
2020,Calmon - SC,22074.0,2373.0
2020,Calumbi - PE,395.0,650.0
2020,Calçado - PE,17737.0,4358.0
2020,Calçoene - AP,5001.0,879.0
2020,Camacan - BA,48.0,35.0
2020,Camacho - MG,2059.0,533.0
2020,Camalaú - PB,288.0,318.0
2020,Camamu - BA,629.0,482.0
2020,Camanducaia - MG,19920.0,702.0
2020,Camapuã - MS,150391.0,35336.0
2020,Camaquã - RS,409843.0,67218.0
2020,Camaragibe - PE,1449.0,120.0
2020,Camargo - RS,20733.0,7353.0
2020,Camaçari - BA,3603.0,347.0
2020,Cambará - PR,262296.0,43705.0
2020,Cambará do Sul - RS,24903.0,1460.0
2020,Cambira - PR,66046.0,14878.0
2020,Camboriú - SC,10564.0,981.0
2020,Cambuci - RJ,38853.0,345.0
2020,Cambuquira - MG,20563.0,3506.0
2020,Cambuí - MG,4569.0,565.0
2020,Cambé - PR,405999.0,73972.0
2020,Cametá - PA,58138.0,7210.0
2020,Camocim - CE,16561.0,10603.0
2020,Camocim de São Félix - PE,4739.0,100.0
2020,Campanha - MG,31426.0,5345.0
2020,Campanário - MG,792.0,146.0
2020,Campestre - AL,5588.0,1121.0
2020,Campestre - MG,21510.0,3224.0
2020,Campestre da Serra - RS,58885.0,16278.0
2020,Campestre de Goiás - GO,5338.0,1610.0
2020,Campestre do Maranhão - MA,37837.0,5929.0
2020,Campina Grande - PB,3385.0,3792.0
2020,Campina Grande do Sul - PR,6455.0,1114.0
2020,Campina Verde - MG,56905.0,11900.0
2020,Campina da Lagoa - PR,345622.0,65253.0
2020,Campina das Missões - RS,38589.0,9327.0
2020,Campina do Monte Alegre - SP,75841.0,12033.0
2020,Campina do Simão - PR,103487.0,15683.0
2020,Campinas - SP,16456.0,2823.0
2020,Campinas do Piauí - PI,1567.0,1671.0
2020,Campinas do Sul - RS,84498.0,21526.0
2020,Campinaçu - GO,8292.0,2327.0
2020,Campinorte - GO,65101.0,14115.0
2020,Campinápolis - MT,156970.0,38670.0
2020,Campo Alegre - AL,56473.0,12544.0
2020,Campo Alegre - SC,25834.0,4822.0
2020,Campo Alegre de Goiás - GO,562077.0,102387.0
2020,Campo Alegre de Lourdes - BA,7403.0,6710.0
2020,Campo Alegre do Fidalgo - PI,1058.0,1555.0
2020,Campo Azul - MG,1146.0,452.0
2020,Campo Belo - MG,17480.0,3407.0
2020,Campo Belo do Sul - SC,56953.0,15671.0
2020,Campo Bom - RS,1430.0,127.0
2020,Campo Bonito - PR,195298.0,32476.0
2020,Campo Erê - SC,153532.0,26053.0
2020,Campo Florido - MG,430616.0,73486.0
2020,Campo Formoso - BA,59432.0,7037.0
2020,Campo Grande - AL,556.0,78.0
2020,Campo Grande - MS,454818.0,120938.0
2020,Campo Grande - RN,826.0,615.0
2020,Campo Grande do Piauí - PI,6417.0,4080.0
2020,Campo Largo - PR,138167.0,19511.0
2020,Campo Largo do Piauí - PI,1063.0,698.0
2020,Campo Limpo de Goiás - GO,7136.0,920.0
2020,Campo Magro - PR,63155.0,10454.0
2020,Campo Maior - PI,4498.0,2342.0
2020,Campo Mourão - PR,476149.0,82604.0
2020,Campo Novo - RS,67046.0,18676.0
2020,Campo Novo de Rondônia - RO,11460.0,1356.0
2020,Campo Novo do Parecis - MT,3790141.0,781632.0
2020,Campo Redondo - RN,640.0,980.0
2020,Campo Verde - MT,2705855.0,397602.0
2020,Campo do Brito - SE,5680.0,820.0
2020,Campo do Meio - MG,26358.0,4588.0
2020,Campo do Tenente - PR,79545.0,13133.0
2020,Campos Altos - MG,144161.0,9954.0
2020,Campos Borges - RS,23828.0,11136.0
2020,Campos Gerais - MG,39783.0,7555.0
2020,Campos Lindos - TO,425828.0,104065.0
2020,Campos Novos - SC,382066.0,77550.0
2020,Campos Novos Paulista - SP,189829.0,37396.0
2020,Campos Sales - CE,14997.0,6951.0
2020,Campos Verdes - GO,575.0,90.0
2020,Campos de Júlio - MT,1927454.0,371000.0
2020,Campos do Jordão - SP,39.0,16.0
2020,Campos dos Goytacazes - RJ,127191.0,31038.0
2020,Camutanga - PE,11361.0,1829.0
2020,Cana Verde - MG,1537.0,329.0
2020,Canabrava do Norte - MT,145459.0,38750.0
2020,Cananéia - SP,2348.0,135.0
2020,Canapi - AL,382.0,70.0
2020,Canarana - BA,78764.0,8021.0
2020,Canarana - MT,1469493.0,383316.0
2020,Canas - SP,3000.0,400.0
2020,Canavieira - PI,1922.0,1450.0
2020,Canavieiras - BA,1000.0,250.0
2020,Canaã - MG,4244.0,758.0
2020,Canaã dos Carajás - PA,22791.0,6681.0
2020,Candeal - BA,802.0,1280.0
2020,Candeias - BA,290.0,65.0
2020,Candeias - MG,33006.0,6731.0
2020,Candeias do Jamari - RO,79827.0,14357.0
2020,Candelária - RS,197085.0,38999.0
2020,Candiba - BA,3477.0,2424.0
2020,Candiota - RS,20252.0,21454.0
2020,Candói - PR,564489.0,76267.0
2020,Canela - RS,3690.0,273.0
2020,Canelinha - SC,2994.0,466.0
2020,Canguaretama - RN,122421.0,15180.0
2020,Canguçu - RS,331512.0,66967.0
2020,Canhoba - SE,1920.0,456.0
2020,Canhotinho - PE,2621.0,2050.0
2020,Canindé - CE,22171.0,21215.0
2020,Canindé de São Francisco - SE,2996.0,900.0
2020,Canitar - SP,24541.0,5129.0
2020,Canoas - RS,5318.0,688.0
2020,Canoinhas - SC,313741.0,39260.0
2020,Cansanção - BA,8562.0,17320.0
2020,Cantagalo - MG,867.0,194.0
2020,Cantagalo - PR,137360.0,26000.0
2020,Cantagalo - RJ,625.0,47.0
2020,Cantanhede - MA,1911.0,1791.0
2020,Canto do Buriti - PI,50220.0,8770.0
2020,Cantá - RR,35039.0,3650.0
2020,Canudos - BA,1258.0,290.0
2020,Canudos do Vale - RS,5117.0,613.0
2020,Canutama - AM,3657.0,327.0
2020,Canápolis - BA,2104.0,1200.0
2020,Canápolis - MG,272278.0,46256.0
2020,Capanema - PA,53032.0,6902.0
2020,Capanema - PR,149592.0,31923.0
2020,Caparaó - MG,564.0,192.0
2020,Capela - AL,12620.0,1936.0
2020,Capela - SE,27693.0,4884.0
2020,Capela Nova - MG,2289.0,504.0
2020,Capela de Santana - RS,15251.0,2217.0
2020,Capela do Alto - SP,17406.0,3152.0
2020,Capela do Alto Alegre - BA,600.0,959.0
2020,Capelinha - MG,11982.0,2648.0
2020,Capetinga - MG,10845.0,2374.0
2020,Capim - PB,10340.0,2000.0
2020,Capim Branco - MG,3098.0,68.0
2020,Capim Grosso - BA,409.0,345.0
2020,Capinzal - SC,28105.0,6365.0
2020,Capinzal do Norte - MA,1557.0,1107.0
2020,Capinópolis - MG,313293.0,63024.0
2020,Capistrano - CE,9080.0,5252.0
2020,Capitão - RS,803.0,115.0
2020,Capitão Andrade - MG,266.0,76.0
2020,Capitão Enéas - MG,2184.0,474.0
2020,Capitão Gervásio Oliveira - PI,297.0,519.0
2020,Capitão Leônidas Marques - PR,90249.0,16188.0
2020,Capitão Poço - PA,32769.0,5950.0
2020,Capitão de Campos - PI,1585.0,1447.0
2020,Capitólio - MG,6205.0,997.0
2020,Capivari - SP,104275.0,21680.0
2020,Capivari de Baixo - SC,26778.0,1647.0
2020,Capivari do Sul - RS,109174.0,16703.0
2020,Capixaba - AC,20677.0,3656.0
2020,Capoeiras - PE,4251.0,1660.0
2020,Caputira - MG,1414.0,430.0
2020,Capão Alto - SC,46300.0,9812.0
2020,Capão Bonito - SP,499140.0,47600.0
2020,Capão Bonito do Sul - RS,134540.0,34538.0
2020,Capão da Canoa - RS,147.0,16.0
2020,Capão do Cipó - RS,176522.0,77843.0
2020,Capão do Leão - RS,76086.0,15686.0
2020,Caracaraí - RR,6029.0,818.0
2020,Caracol - MS,17969.0,4370.0
2020,Caracol - PI,5056.0,4991.0
2020,Caraguatatuba - SP,135.0,21.0
2020,Carambeí - PR,200882.0,39772.0
2020,Caranaíba - MG,1213.0,255.0
2020,Carandaí - MG,85096.0,8767.0
2020,Carangola - MG,1521.0,489.0
2020,Carapebus - RJ,225.0,56.0
2020,Caratinga - MG,8033.0,1480.0
2020,Carauari - AM,19386.0,1333.0
2020,Caravelas - BA,84768.0,16649.0
2020,Carazinho - RS,164796.0,48233.0
2020,Caraá - RS,19406.0,2979.0
2020,Caraí - MG,4334.0,1193.0
2020,Caraíbas - BA,738.0,1091.0
2020,Caraúbas - PB,1002.0,932.0
2020,Caraúbas - RN,8708.0,1770.0
2020,Caraúbas do Piauí - PI,810.0,676.0
2020,Carbonita - MG,3902.0,796.0
2020,Cardeal da Silva - BA,1545.0,407.0
2020,Cardoso - SP,132849.0,21687.0
2020,Cardoso Moreira - RJ,2361.0,160.0
2020,Careaçu - MG,10513.0,1348.0
2020,Careiro - AM,14369.0,913.0
2020,Careiro da Várzea - AM,14201.0,770.0
2020,Cariacica - ES,5423.0,267.0
2020,Caridade - CE,11765.0,15286.0
2020,Caridade do Piauí - PI,4060.0,2450.0
2020,Carinhanha - BA,4504.0,2737.0
2020,Carira - SE,176366.0,27120.0
2020,Cariri do Tocantins - TO,90593.0,17491.0
2020,Caririaçu - CE,9120.0,3500.0
2020,Cariré - CE,5388.0,7288.0
2020,Cariús - CE,9015.0,2801.0
2020,Carlinda - MT,80561.0,20240.0
2020,Carlos Barbosa - RS,7770.0,1115.0
2020,Carlos Chagas - MG,1040.0,249.0
2020,Carlos Gomes - RS,22437.0,5286.0
2020,Carlópolis - PR,20602.0,3457.0
2020,Carmo - RJ,1010.0,24.0
2020,Carmo da Cachoeira - MG,17281.0,3522.0
2020,Carmo da Mata - MG,4361.0,728.0
2020,Carmo de Minas - MG,12699.0,2760.0
2020,Carmo do Cajuru - MG,4850.0,305.0
2020,Carmo do Paranaíba - MG,21663.0,3600.0
2020,Carmo do Rio Claro - MG,100791.0,19860.0
2020,Carmo do Rio Verde - GO,64720.0,9630.0
2020,Carmolândia - TO,160.0,151.0
2020,Carmésia - MG,402.0,120.0
2020,Carmópolis - SE,1593.0,366.0
2020,Carmópolis de Minas - MG,36681.0,898.0
2020,Carnaubais - RN,2448.0,1531.0
2020,Carnaubal - CE,12129.0,1763.0
2020,Carnaubeira da Penha - PE,251.0,498.0
2020,Carnaíba - PE,9606.0,8432.0
2020,Carnaúba dos Dantas - RN,86.0,75.0
2020,Carneirinho - MG,115299.0,19104.0
2020,Carneiros - AL,393.0,235.0
2020,Caroebe - RR,11484.0,535.0
2020,Carolina - MA,225666.0,46968.0
2020,Carpina - PE,13424.0,1846.0
2020,Carrancas - MG,52320.0,11204.0
2020,Carrapateira - PB,288.0,244.0
2020,Carrasco Bonito - TO,568.0,111.0
2020,Caruaru - PE,2209.0,1194.0
2020,Carutapera - MA,502.0,286.0
2020,Carvalhos - MG,792.0,230.0
2020,Carvalhópolis - MG,1771.0,352.0
2020,Casa Branca - SP,604555.0,50120.0
2020,Casa Grande - MG,22850.0,4239.0
2020,Casa Nova - BA,30127.0,4260.0
2020,Casca - RS,26801.0,13048.0
2020,Cascalho Rico - MG,20395.0,3103.0
2020,Cascavel - CE,8102.0,3029.0
2020,Cascavel - PR,1104180.0,203797.0
2020,Caseara - TO,563741.0,83678.0
2020,Caseiros - RS,56265.0,10452.0
2020,Casimiro de Abreu - RJ,2035.0,235.0
2020,Casinhas - PE,4341.0,2105.0
2020,Casserengue - PB,3320.0,4828.0
2020,Cassilândia - MS,142383.0,27297.0
2020,Castanhal - PA,37976.0,4880.0
2020,Castanheira - MT,4690.0,382.0
2020,Castanheiras - RO,22512.0,4123.0
2020,Castelo - ES,24054.0,641.0
2020,Castelo do Piauí - PI,3222.0,2796.0
2020,Castelândia - GO,53607.0,10010.0
2020,Castilho - SP,237455.0,41315.0
2020,Castro - PR,555973.0,107962.0
2020,Castro Alves - BA,5265.0,1016.0
2020,Cataguases - MG,659.0,122.0
2020,Catalão - GO,751250.0,157735.0
2020,Catanduva - SP,98940.0,15806.0
2020,Catanduvas - PR,191400.0,31109.0
2020,Catanduvas - SC,5250.0,1000.0
2020,Catarina - CE,5503.0,3402.0
2020,Catas Altas - MG,576.0,136.0
2020,Catas Altas da Noruega - MG,1152.0,319.0
2020,Catende - PE,6596.0,1079.0
2020,Catiguá - SP,54852.0,8722.0
2020,Catingueira - PB,793.0,827.0
2020,Catolândia - BA,808.0,459.0
2020,Catolé do Rocha - PB,702.0,606.0
2020,Catu - BA,1580.0,430.0
2020,Catuji - MG,1540.0,282.0
2020,Catunda - CE,7214.0,15065.0
2020,Caturama - BA,2660.0,1680.0
2020,Caturaí - GO,7363.0,1660.0
2020,Caturité - PB,597.0,752.0
2020,Catuti - MG,1025.0,479.0
2020,Catuípe - RS,110110.0,46947.0
2020,Caucaia - CE,5366.0,4406.0
2020,Cavalcante - GO,13320.0,2150.0
2020,Caxambu - MG,115.0,32.0
2020,Caxambu do Sul - SC,43599.0,7193.0
2020,Caxias - MA,38604.0,13618.0
2020,Caxias do Sul - RS,88507.0,8174.0
2020,Caxingó - PI,1238.0,677.0
2020,Caçador - SC,131007.0,7665.0
2020,Caçapava - SP,31875.0,3440.0
2020,Caçapava do Sul - RS,100269.0,34341.0
2020,Caçu - GO,111417.0,23777.0
2020,Caém - BA,622.0,410.0
2020,Ceará-Mirim - RN,32149.0,4750.0
2020,Cedral - MA,1505.0,620.0
2020,Cedral - SP,29642.0,5631.0
2020,Cedro - CE,4203.0,2604.0
2020,Cedro - PE,13778.0,1542.0
2020,Cedro de São João - SE,1282.0,204.0
2020,Cedro do Abaeté - MG,520.0,130.0
2020,Celso Ramos - SC,7465.0,2147.0
2020,Centenário - RS,32727.0,9615.0
2020,Centenário - TO,42721.0,9055.0
2020,Centenário do Sul - PR,140281.0,31786.0
2020,Central - BA,3435.0,3410.0
2020,Central de Minas - MG,773.0,139.0
2020,Central do Maranhão - MA,983.0,515.0
2020,Centralina - MG,153564.0,27554.0
2020,Centro Novo do Maranhão - MA,1331.0,863.0
2020,Centro do Guilherme - MA,1495.0,1053.0
2020,Cerejeiras - RO,297915.0,69148.0
2020,Ceres - GO,6894.0,1362.0
2020,Cerqueira César - SP,157113.0,24500.0
2020,Cerquilho - SP,40178.0,6482.0
2020,Cerrito - RS,19283.0,8009.0
2020,Cerro Azul - PR,171522.0,15504.0
2020,Cerro Branco - RS,30103.0,5214.0
2020,Cerro Corá - RN,8021.0,4720.0
2020,Cerro Grande - RS,25938.0,7726.0
2020,Cerro Grande do Sul - RS,42967.0,6491.0
2020,Cerro Largo - RS,30849.0,9746.0
2020,Cerro Negro - SC,31427.0,8566.0
2020,Cesário Lange - SP,94192.0,16824.0
2020,Cezarina - GO,26544.0,4923.0
2020,Chalé - MG,1594.0,486.0
2020,Chapada - RS,194909.0,54054.0
2020,Chapada Gaúcha - MG,93656.0,24924.0
2020,Chapada da Natividade - TO,61780.0,16855.0
2020,Chapada de Areia - TO,10326.0,440.0
2020,Chapada do Norte - MG,1509.0,552.0
2020,Chapada dos Guimarães - MT,311742.0,61705.0
2020,Chapadinha - MA,25862.0,7546.0
2020,Chapadão do Céu - GO,1122345.0,198800.0
2020,Chapadão do Lageado - SC,64052.0,4088.0
2020,Chapadão do Sul - MS,922088.0,151335.0
2020,Chapecó - SC,89347.0,16850.0
2020,Charqueada - SP,44450.0,9653.0
2020,Charqueadas - RS,40202.0,8456.0
2020,Charrua - RS,43746.0,11901.0
2020,Chaval - CE,572.0,713.0
2020,Chavantes - SP,79360.0,14088.0
2020,Chaves - PA,357.0,103.0
2020,Chiador - MG,338.0,44.0
2020,Chiapetta - RS,156585.0,40112.0
2020,Chopinzinho - PR,249313.0,49140.0
2020,Chorozinho - CE,3665.0,2972.0
2020,Chorrochó - BA,798.0,392.0
2020,Choró - CE,3161.0,3447.0
2020,Chupinguaia - RO,223355.0,53725.0
2020,Chuvisca - RS,50919.0,5880.0
2020,Chuí - RS,32839.0,4336.0
2020,Chácara - MG,105.0,23.0
2020,Chã Grande - PE,60.0,5.0
2020,Chã Preta - AL,10397.0,928.0
2020,Chã de Alegria - PE,15477.0,2725.0
2020,Cianorte - PR,203718.0,39870.0
2020,Cidade Gaúcha - PR,78140.0,13731.0
2020,Cidade Ocidental - GO,46605.0,9470.0
2020,Cidelândia - MA,33989.0,7595.0
