ano,municipio,produto,2020,2021,2022
0,Anhembi - SP,Valor da produção,68647.0,92779.0,134279.0
0,Anhembi - SP,Área colhida,12700.0,12950.0,16050.0
0,Anhumas - SP,Valor da produção,48810.0,87825.0,83764.0
0,Anhumas - SP,Área colhida,8841.0,11020.0,9868.0
0,Anicuns - GO,Valor da produção,61519.0,94408.0,236624.0
0,Anicuns - GO,Área colhida,12157.0,12415.0,15210.0
0,Anita Garibaldi - SC,Valor da produção,20256.0,53945.0,38845.0
0,Anita Garibaldi - SC,Área colhida,5568.0,5868.0,5955.0
0,Anitápolis - SC,Valor da produção,5610.0,6332.0,9386.0
0,Anitápolis - SC,Área colhida,499.0,499.0,499.0
0,Anori - AM,Valor da produção,3270.0,4042.0,4106.0
0,Anori - AM,Área colhida,490.0,504.0,482.0
0,Anta Gorda - RS,Valor da produção,24280.0,45185.0,32878.0
0,Anta Gorda - RS,Área colhida,4659.0,4590.0,5917.0
0,Antas - BA,Valor da produção,10744.0,11515.0,7571.0
0,Antas - BA,Área colhida,4420.0,4443.0,4710.0
0,Antonina - PR,Valor da produção,3342.0,4159.0,3886.0
0,Antonina - PR,Área colhida,351.0,360.0,302.0
0,Antonina do Norte - CE,Valor da produção,1191.0,1490.0,1248.0
0,Antonina do Norte - CE,Área colhida,1068.0,1531.0,1235.0
0,Antônio Almeida - PI,Valor da produção,23472.0,58602.0,87501.0
0,Antônio Almeida - PI,Área colhida,5895.0,7571.0,9687.0
0,Antônio Cardoso - BA,Valor da produção,831.0,1156.0,1041.0
0,Antônio Cardoso - BA,Área colhida,2058.0,2094.0,2075.0
0,Antônio Carlos - MG,Valor da produção,4329.0,8597.0,11627.0
0,Antônio Carlos - MG,Área colhida,398.0,590.0,674.0
0,Antônio Carlos - SC,Valor da produção,4189.0,3605.0,4002.0
0,Antônio Carlos - SC,Área colhida,313.0,313.0,313.0
0,Antônio Dias - MG,Valor da produção,432.0,578.0,509.0
0,Antônio Dias - MG,Área colhida,83.0,88.0,81.0
0,Antônio Gonçalves - BA,Valor da produção,609.0,1131.0,1053.0
0,Antônio Gonçalves - BA,Área colhida,913.0,901.0,1033.0
0,Antônio João - MS,Valor da produção,255178.0,521591.0,404115.0
0,Antônio João - MS,Área colhida,67311.0,77489.0,71851.0
0,Antônio Martins - RN,Valor da produção,489.0,729.0,825.0
0,Antônio Martins - RN,Área colhida,555.0,915.0,915.0
0,Antônio Olinto - PR,Valor da produção,96017.0,159226.0,187245.0
0,Antônio Olinto - PR,Área colhida,16068.0,17793.0,20587.0
0,Antônio Prado - RS,Valor da produção,17592.0,27157.0,24109.0
0,Antônio Prado - RS,Área colhida,1921.0,1921.0,1936.0
0,Antônio Prado de Minas - MG,Valor da produção,200.0,147.0,80.0
0,Antônio Prado de Minas - MG,Área colhida,35.0,16.0,12.0
0,Anápolis - GO,Valor da produção,66456.0,60943.0,66985.0
0,Anápolis - GO,Área colhida,8355.0,6723.0,7155.0
0,Anísio de Abreu - PI,Valor da produção,3323.0,984.0,2586.0
0,Anísio de Abreu - PI,Área colhida,3269.0,1815.0,3524.0
0,Aparecida - PB,Valor da produção,3009.0,968.0,953.0
0,Aparecida - PB,Área colhida,843.0,406.0,505.0
0,Aparecida - SP,Valor da produção,2145.0,2202.0,2888.0
0,Aparecida - SP,Área colhida,260.0,260.0,310.0
0,Aparecida d'Oeste - SP,Valor da produção,10313.0,5193.0,15146.0
0,Aparecida d'Oeste - SP,Área colhida,1765.0,875.0,1446.0
0,Aparecida de Goiânia - GO,Valor da produção,439.0,801.0,404.0
0,Aparecida de Goiânia - GO,Área colhida,95.0,93.0,67.0
0,Aparecida do Rio Doce - GO,Valor da produção,5072.0,11764.0,30427.0
0,Aparecida do Rio Doce - GO,Área colhida,1200.0,1500.0,3500.0
0,Aparecida do Rio Negro - TO,Valor da produção,192304.0,323953.0,357233.0
0,Aparecida do Rio Negro - TO,Área colhida,48331.0,48726.0,50332.0
0,Aparecida do Taboado - MS,Valor da produção,126905.0,128822.0,153994.0
0,Aparecida do Taboado - MS,Área colhida,25331.0,25686.0,27067.0
0,Aperibé - RJ,Valor da produção,538.0,438.0,641.0
0,Aperibé - RJ,Área colhida,27.0,26.0,31.0
0,Apiacá - ES,Valor da produção,768.0,1014.0,481.0
0,Apiacá - ES,Área colhida,71.0,94.0,81.0
0,Apiacás - MT,Valor da produção,423.0,10883.0,18319.0
0,Apiacás - MT,Área colhida,31.0,1509.0,2051.0
0,Apiaí - SP,Valor da produção,66422.0,226725.0,377876.0
0,Apiaí - SP,Área colhida,6622.0,7504.0,8312.0
0,Apicum-Açu - MA,Valor da produção,1079.0,1134.0,1153.0
0,Apicum-Açu - MA,Área colhida,507.0,501.0,499.0
0,Apiúna - SC,Valor da produção,8814.0,11829.0,12588.0
0,Apiúna - SC,Área colhida,893.0,893.0,893.0
0,Apodi - RN,Valor da produção,42017.0,40209.0,34890.0
0,Apodi - RN,Área colhida,3370.0,3295.0,5659.0
0,Aporá - BA,Valor da produção,5063.0,4508.0,6531.0
0,Aporá - BA,Área colhida,2644.0,2441.0,2694.0
0,Aporé - GO,Valor da produção,146048.0,231126.0,457190.0
0,Aporé - GO,Área colhida,26700.0,29700.0,31700.0
0,Apuarema - BA,Valor da produção,268.0,359.0,418.0
0,Apuarema - BA,Área colhida,101.0,100.0,106.0
0,Apucarana - PR,Valor da produção,184972.0,303308.0,320601.0
0,Apucarana - PR,Área colhida,38863.0,40165.0,42757.0
0,Apuiarés - CE,Valor da produção,4937.0,2116.0,5516.0
0,Apuiarés - CE,Área colhida,4049.0,4592.0,4960.0
0,Apuí - AM,Valor da produção,10813.0,12207.0,15375.0
0,Apuí - AM,Área colhida,1299.0,1330.0,1374.0
0,Aquidabã - SE,Valor da produção,8985.0,14742.0,14796.0
0,Aquidabã - SE,Área colhida,743.0,1285.0,1295.0
0,Aquidauana - MS,Valor da produção,3972.0,10184.0,11787.0
0,Aquidauana - MS,Área colhida,360.0,414.0,678.0
0,Aquiraz - CE,Valor da produção,4665.0,9000.0,8824.0
0,Aquiraz - CE,Área colhida,975.0,1251.0,1437.0
0,Arabutã - SC,Valor da produção,5671.0,4984.0,6105.0
0,Arabutã - SC,Área colhida,1058.0,858.0,799.0
0,Aracati - CE,Valor da produção,26714.0,26035.0,25383.0
0,Aracati - CE,Área colhida,3680.0,3473.0,3573.0
0,Aracatu - BA,Valor da produção,12857.0,10641.0,19424.0
0,Aracatu - BA,Área colhida,2430.0,2860.0,2430.0
0,Araci - BA,Valor da produção,10959.0,5341.0,6953.0
0,Araci - BA,Área colhida,6150.0,4646.0,6735.0
0,Aracitaba - MG,Valor da produção,571.0,869.0,740.0
0,Aracitaba - MG,Área colhida,126.0,142.0,116.0
0,Aracoiaba - CE,Valor da produção,9219.0,12840.0,9472.0
0,Aracoiaba - CE,Área colhida,6694.0,6642.0,6375.0
0,Aracruz - ES,Valor da produção,10457.0,12571.0,17293.0
0,Aracruz - ES,Área colhida,550.0,554.0,554.0
0,Aragarças - GO,Valor da produção,4657.0,5548.0,6182.0
0,Aragarças - GO,Área colhida,930.0,876.0,876.0
0,Aragoiânia - GO,Valor da produção,2470.0,8487.0,6858.0
0,Aragoiânia - GO,Área colhida,585.0,1064.0,854.0
0,Aragominas - TO,Valor da produção,3554.0,6052.0,6934.0
0,Aragominas - TO,Área colhida,1415.0,1417.0,1417.0
0,Araguacema - TO,Valor da produção,216247.0,239202.0,462468.0
0,Araguacema - TO,Área colhida,30130.0,34060.0,61345.0
0,Araguaiana - MT,Valor da produção,21897.0,37277.0,125137.0
0,Araguaiana - MT,Área colhida,4229.0,4624.0,12378.0
0,Araguainha - MT,Valor da produção,3496.0,14204.0,19350.0
0,Araguainha - MT,Área colhida,785.0,1452.0,1685.0
0,Araguanã - MA,Valor da produção,603.0,584.0,853.0
0,Araguanã - MA,Área colhida,495.0,425.0,394.0
0,Araguanã - TO,Valor da produção,58.0,67.0,1277.0
0,Araguanã - TO,Área colhida,21.0,21.0,358.0
0,Araguapaz - GO,Valor da produção,6991.0,14254.0,42270.0
0,Araguapaz - GO,Área colhida,1425.0,1800.0,4234.0
0,Araguari - MG,Valor da produção,361912.0,616500.0,820150.0
0,Araguari - MG,Área colhida,53866.0,55682.0,61883.0
0,Araguatins - TO,Valor da produção,7445.0,9713.0,5944.0
0,Araguatins - TO,Área colhida,1185.0,986.0,994.0
0,Araguaçu - TO,Valor da produção,74075.0,130647.0,184018.0
0,Araguaçu - TO,Área colhida,15792.0,16781.0,22428.0
0,Araguaína - TO,Valor da produção,23070.0,24604.0,51800.0
0,Araguaína - TO,Área colhida,8188.0,8335.0,8295.0
0,Araioses - MA,Valor da produção,2032.0,5216.0,5897.0
0,Araioses - MA,Área colhida,1397.0,1423.0,1409.0
0,Aral Moreira - MS,Valor da produção,1011590.0,1391134.0,1326341.0
0,Aral Moreira - MS,Área colhida,200860.0,197582.0,214103.0
0,Aramari - BA,Valor da produção,1347.0,1387.0,1788.0
0,Aramari - BA,Área colhida,511.0,526.0,530.0
0,Arambaré - RS,Valor da produção,137094.0,300110.0,281814.0
0,Arambaré - RS,Área colhida,22436.0,21650.0,24626.0
0,Arame - MA,Valor da produção,4952.0,7850.0,6563.0
0,Arame - MA,Área colhida,3585.0,3460.0,3401.0
0,Aramina - SP,Valor da produção,96528.0,91516.0,121575.0
0,Aramina - SP,Área colhida,14263.0,14673.0,14336.0
0,Arandu - SP,Valor da produção,107778.0,84939.0,103290.0
0,Arandu - SP,Área colhida,14800.0,9680.0,9510.0
0,Arantina - MG,Valor da produção,532.0,678.0,706.0
0,Arantina - MG,Área colhida,76.0,76.0,76.0
0,Arapeí - SP,Valor da produção,442.0,412.0,543.0
0,Arapeí - SP,Área colhida,99.0,101.0,99.0
0,Arapiraca - AL,Valor da produção,53134.0,51908.0,55853.0
0,Arapiraca - AL,Área colhida,10081.0,9477.0,7910.0
0,Arapoema - TO,Valor da produção,3661.0,5363.0,8548.0
0,Arapoema - TO,Área colhida,1096.0,1096.0,1393.0
0,Araponga - MG,Valor da produção,3196.0,5598.0,4770.0
0,Araponga - MG,Área colhida,1048.0,1230.0,1035.0
0,Arapongas - PR,Valor da produção,174625.0,259447.0,327582.0
0,Arapongas - PR,Área colhida,36882.0,36194.0,40437.0
0,Araporã - MG,Valor da produção,121445.0,145203.0,227614.0
0,Araporã - MG,Área colhida,13367.0,13923.0,16679.0
0,Arapoti - PR,Valor da produção,310800.0,515242.0,621747.0
0,Arapoti - PR,Área colhida,61527.0,62963.0,63066.0
0,Araputanga - MT,Valor da produção,5728.0,31145.0,33462.0
0,Araputanga - MT,Área colhida,1095.0,4205.0,4395.0
0,Arapuá - MG,Valor da produção,1711.0,3252.0,3324.0
0,Arapuá - MG,Área colhida,215.0,205.0,207.0
0,Arapuã - PR,Valor da produção,101537.0,170304.0,135011.0
0,Arapuã - PR,Área colhida,22405.0,26570.0,24095.0
0,Araquari - SC,Valor da produção,18108.0,33086.0,23570.0
0,Araquari - SC,Área colhida,2422.0,2445.0,2450.0
0,Arara - PB,Valor da produção,2235.0,2394.0,3287.0
0,Arara - PB,Área colhida,3010.0,1480.0,2595.0
0,Araranguá - SC,Valor da produção,80571.0,129752.0,121304.0
0,Araranguá - SC,Área colhida,8737.0,8667.0,8727.0
0,Araraquara - SP,Valor da produção,242257.0,362562.0,484556.0
0,Araraquara - SP,Área colhida,41050.0,40968.0,45218.0
0,Araras - SP,Valor da produção,262101.0,456156.0,487426.0
0,Araras - SP,Área colhida,43350.0,39440.0,41240.0
0,Ararendá - CE,Valor da produção,2924.0,4043.0,2832.0
0,Ararendá - CE,Área colhida,2143.0,2212.0,2234.0
0,Arari - MA,Valor da produção,12701.0,18941.0,26081.0
0,Arari - MA,Área colhida,3379.0,3289.0,3998.0
0,Araricá - RS,Valor da produção,383.0,559.0,421.0
0,Araricá - RS,Área colhida,48.0,43.0,62.0
0,Araripe - CE,Valor da produção,19621.0,27340.0,49816.0
0,Araripe - CE,Área colhida,8468.0,9432.0,10169.0
0,Araripina - PE,Valor da produção,23543.0,33127.0,72442.0
0,Araripina - PE,Área colhida,14400.0,14100.0,25733.0
0,Araruama - RJ,Valor da produção,13182.0,26017.0,28456.0
0,Araruama - RJ,Área colhida,3517.0,3173.0,3831.0
0,Araruna - PB,Valor da produção,3456.0,4683.0,5971.0
0,Araruna - PB,Área colhida,3501.0,1945.0,3776.0
0,Araruna - PR,Valor da produção,239629.0,312364.0,241740.0
0,Araruna - PR,Área colhida,41691.0,45796.0,50271.0
0,Arataca - BA,Valor da produção,19.0,42.0,40.0
0,Arataca - BA,Área colhida,10.0,10.0,9.0
0,Aratiba - RS,Valor da produção,18672.0,22959.0,23200.0
0,Aratiba - RS,Área colhida,4303.0,4853.0,4131.0
0,Aratuba - CE,Valor da produção,25508.0,28598.0,22983.0
0,Aratuba - CE,Área colhida,3395.0,3334.0,3351.0
0,Aratuípe - BA,Valor da produção,4918.0,5649.0,7954.0
0,Aratuípe - BA,Área colhida,782.0,797.0,845.0
0,Araucária - PR,Valor da produção,218698.0,359634.0,364196.0
0,Araucária - PR,Área colhida,30361.0,30537.0,29784.0
0,Arauá - SE,Valor da produção,3227.0,3165.0,3153.0
0,Arauá - SE,Área colhida,499.0,481.0,477.0
0,Araxá - MG,Valor da produção,133818.0,229119.0,250735.0
0,Araxá - MG,Área colhida,21841.0,22247.0,23301.0
0,Araçagi - PB,Valor da produção,67655.0,67483.0,74049.0
0,Araçagi - PB,Área colhida,4540.0,4040.0,4270.0
0,Araçariguama - SP,Valor da produção,781.0,654.0,1307.0
0,Araçariguama - SP,Área colhida,166.0,141.0,166.0
0,Araçatuba - SP,Valor da produção,274410.0,329218.0,327741.0
0,Araçatuba - SP,Área colhida,48319.0,47503.0,46262.0
0,Araçaí - MG,Valor da produção,280.0,482.0,374.0
0,Araçaí - MG,Área colhida,45.0,43.0,36.0
0,Araçoiaba - PE,Valor da produção,18593.0,10553.0,12753.0
0,Araçoiaba - PE,Área colhida,2941.0,1130.0,1254.0
0,Araçoiaba da Serra - SP,Valor da produção,19531.0,18256.0,33812.0
0,Araçoiaba da Serra - SP,Área colhida,3237.0,3222.0,3237.0
0,Araçu - GO,Valor da produção,5441.0,9294.0,11544.0
0,Araçu - GO,Área colhida,1338.0,1055.0,1125.0
0,Araçuaí - MG,Valor da produção,3442.0,5584.0,6067.0
0,Araçuaí - MG,Área colhida,1514.0,1944.0,1907.0
0,Araçás - BA,Valor da produção,1346.0,1346.0,1513.0
0,Araçás - BA,Área colhida,370.0,321.0,360.0
0,Araújos - MG,Valor da produção,2640.0,5763.0,7252.0
0,Araújos - MG,Área colhida,446.0,503.0,478.0
0,Arceburgo - MG,Valor da produção,6970.0,13370.0,12863.0
0,Arceburgo - MG,Área colhida,1319.0,1315.0,1399.0
0,Arco-Íris - SP,Valor da produção,77168.0,65323.0,79443.0
0,Arco-Íris - SP,Área colhida,6555.0,5810.0,6320.0
0,Arcos - MG,Valor da produção,40009.0,154153.0,141807.0
0,Arcos - MG,Área colhida,7501.0,13230.0,12710.0
0,Arcoverde - PE,Valor da produção,1350.0,1292.0,1470.0
0,Arcoverde - PE,Área colhida,767.0,177.0,335.0
0,Areado - MG,Valor da produção,25145.0,51930.0,49594.0
0,Areado - MG,Área colhida,4397.0,4700.0,4390.0
0,Areal - RJ,Valor da produção,123.0,158.0,277.0
0,Areal - RJ,Área colhida,6.0,6.0,8.0
0,Arealva - SP,Valor da produção,82070.0,75370.0,110114.0
0,Arealva - SP,Área colhida,13322.0,13331.0,12086.0
0,Areia - PB,Valor da produção,6471.0,6774.0,10115.0
0,Areia - PB,Área colhida,2160.0,1770.0,2315.0
0,Areia Branca - RN,Valor da produção,525.0,823.0,827.0
0,Areia Branca - RN,Área colhida,330.0,372.0,372.0
0,Areia Branca - SE,Valor da produção,9555.0,11355.0,12136.0
0,Areia Branca - SE,Área colhida,1708.0,1720.0,1478.0
0,Areia de Baraúnas - PB,Valor da produção,291.0,440.0,433.0
0,Areia de Baraúnas - PB,Área colhida,279.0,357.0,372.0
0,Areial - PB,Valor da produção,2493.0,1670.0,3608.0
0,Areial - PB,Área colhida,1530.0,1505.0,1565.0
0,Areias - SP,Valor da produção,635.0,566.0,748.0
0,Areias - SP,Área colhida,129.0,129.0,127.0
0,Areiópolis - SP,Valor da produção,47353.0,63271.0,57186.0
0,Areiópolis - SP,Área colhida,8030.0,8262.0,7080.0
0,Arenápolis - MT,Valor da produção,22305.0,52265.0,73595.0
0,Arenápolis - MT,Área colhida,5605.0,7005.0,10010.0
0,Arenópolis - GO,Valor da produção,37902.0,81774.0,97889.0
0,Arenópolis - GO,Área colhida,8535.0,9035.0,9035.0
0,Argirita - MG,Valor da produção,135.0,200.0,293.0
0,Argirita - MG,Área colhida,37.0,35.0,46.0
0,Aricanduva - MG,Valor da produção,2405.0,5279.0,5256.0
0,Aricanduva - MG,Área colhida,973.0,1002.0,1063.0
0,Arinos - MG,Valor da produção,75264.0,105415.0,178446.0
0,Arinos - MG,Área colhida,14718.0,11850.0,16413.0
0,Aripuanã - MT,Valor da produção,30573.0,70446.0,103998.0
0,Aripuanã - MT,Área colhida,6752.0,8484.0,10439.0
0,Ariquemes - RO,Valor da produção,43522.0,76668.0,117951.0
0,Ariquemes - RO,Área colhida,10126.0,9764.0,12572.0
0,Ariranha - SP,Valor da produção,48397.0,64331.0,75306.0
0,Ariranha - SP,Área colhida,8860.0,8700.0,9080.0
0,Ariranha do Ivaí - PR,Valor da produção,125245.0,166830.0,147516.0
0,Ariranha do Ivaí - PR,Área colhida,26926.0,25214.0,28276.0
0,Armazém - SC,Valor da produção,9451.0,12356.0,12792.0
0,Armazém - SC,Área colhida,763.0,763.0,703.0
0,Armação dos Búzios - RJ,Valor da produção,48.0,52.0,55.0
0,Armação dos Búzios - RJ,Área colhida,2.0,3.0,2.0
0,Arneiroz - CE,Valor da produção,2812.0,2762.0,3094.0
0,Arneiroz - CE,Área colhida,3480.0,3457.0,3834.0
0,Aroazes - PI,Valor da produção,2024.0,1497.0,782.0
0,Aroazes - PI,Área colhida,1125.0,1135.0,680.0
0,Aroeiras - PB,Valor da produção,803.0,267.0,747.0
0,Aroeiras - PB,Área colhida,1094.0,393.0,637.0
0,Aroeiras do Itaim - PI,Valor da produção,3967.0,827.0,1269.0
0,Aroeiras do Itaim - PI,Área colhida,3720.0,2737.0,2300.0
0,Arraial - PI,Valor da produção,1653.0,2177.0,1750.0
0,Arraial - PI,Área colhida,1189.0,1219.0,986.0
0,Arraias - TO,Valor da produção,6361.0,8616.0,9978.0
0,Arraias - TO,Área colhida,1060.0,1070.0,1055.0
0,Arroio Grande - RS,Valor da produção,390450.0,983356.0,831542.0
0,Arroio Grande - RS,Área colhida,76800.0,84281.0,87095.0
0,Arroio Trinta - SC,Valor da produção,9457.0,11167.0,19697.0
0,Arroio Trinta - SC,Área colhida,1819.0,1865.0,2014.0
0,Arroio do Meio - RS,Valor da produção,10121.0,25904.0,11291.0
0,Arroio do Meio - RS,Área colhida,2744.0,2844.0,2567.0
0,Arroio do Padre - RS,Valor da produção,24833.0,37257.0,43890.0
0,Arroio do Padre - RS,Área colhida,2355.0,2360.0,2325.0
0,Arroio do Sal - RS,Valor da produção,1730.0,562.0,3094.0
0,Arroio do Sal - RS,Área colhida,114.0,18.0,312.0
0,Arroio do Tigre - RS,Valor da produção,105491.0,230426.0,180929.0
0,Arroio do Tigre - RS,Área colhida,18954.0,21945.0,23495.0
0,Arroio dos Ratos - RS,Valor da produção,9100.0,40223.0,43068.0
0,Arroio dos Ratos - RS,Área colhida,4914.0,5615.0,5917.0
0,Artur Nogueira - SP,Valor da produção,45815.0,72954.0,64954.0
0,Artur Nogueira - SP,Área colhida,6731.0,6669.0,6409.0
0,Aruanã - GO,Valor da produção,31691.0,60696.0,109732.0
0,Aruanã - GO,Área colhida,6980.0,8380.0,11030.0
0,Arvoredo - SC,Valor da produção,2444.0,3018.0,4020.0
0,Arvoredo - SC,Área colhida,638.0,660.0,590.0
0,Arvorezinha - RS,Valor da produção,28327.0,56134.0,59119.0
0,Arvorezinha - RS,Área colhida,4498.0,4738.0,4988.0
0,Arês - RN,Valor da produção,43479.0,46694.0,67040.0
0,Arês - RN,Área colhida,5102.0,5345.0,7985.0
0,Ascurra - SC,Valor da produção,3613.0,5219.0,6629.0
0,Ascurra - SC,Área colhida,622.0,622.0,622.0
0,Aspásia - SP,Valor da produção,7136.0,7572.0,12188.0
0,Aspásia - SP,Área colhida,947.0,947.0,1002.0
0,Assaré - CE,Valor da produção,20036.0,12507.0,18494.0
0,Assaré - CE,Área colhida,7584.0,8363.0,8505.0
0,Assaí - PR,Valor da produção,205139.0,293672.0,324331.0
0,Assaí - PR,Área colhida,44239.0,44929.0,45177.0
0,Assis - SP,Valor da produção,127909.0,151937.0,281726.0
0,Assis - SP,Área colhida,27884.0,20418.0,30005.0
0,Assis Brasil - AC,Valor da produção,5519.0,5865.0,6951.0
0,Assis Brasil - AC,Área colhida,1391.0,1350.0,1340.0
0,Assis Chateaubriand - PR,Valor da produção,627919.0,899229.0,665219.0
0,Assis Chateaubriand - PR,Área colhida,143929.0,144644.0,136782.0
0,Assunção - PB,Valor da produção,676.0,508.0,439.0
0,Assunção - PB,Área colhida,532.0,525.0,525.0
0,Assunção do Piauí - PI,Valor da produção,1104.0,3465.0,2901.0
0,Assunção do Piauí - PI,Área colhida,2185.0,4651.0,4701.0
0,Astolfo Dutra - MG,Valor da produção,878.0,1172.0,1092.0
0,Astolfo Dutra - MG,Área colhida,73.0,90.0,75.0
0,Astorga - PR,Valor da produção,255885.0,253091.0,397937.0
0,Astorga - PR,Área colhida,48883.0,44168.0,52192.0
0,Atalaia - AL,Valor da produção,47590.0,80438.0,72927.0
0,Atalaia - AL,Área colhida,13258.0,13516.0,12765.0
0,Atalaia - PR,Valor da produção,73218.0,66050.0,98719.0
0,Atalaia - PR,Área colhida,14885.0,13256.0,14852.0
0,Atalaia do Norte - AM,Valor da produção,7010.0,6110.0,7801.0
0,Atalaia do Norte - AM,Área colhida,355.0,262.0,354.0
0,Atalanta - SC,Valor da produção,32081.0,40812.0,53679.0
0,Atalanta - SC,Área colhida,2972.0,3462.0,3407.0
0,Ataléia - MG,Valor da produção,999.0,1485.0,2150.0
0,Ataléia - MG,Área colhida,229.0,326.0,397.0
0,Atibaia - SP,Valor da produção,11900.0,17006.0,20946.0
0,Atibaia - SP,Área colhida,2619.0,2249.0,2544.0
0,Atílio Vivácqua - ES,Valor da produção,608.0,671.0,1136.0
0,Atílio Vivácqua - ES,Área colhida,41.0,36.0,36.0
0,Augustinópolis - TO,Valor da produção,917.0,1453.0,1709.0
0,Augustinópolis - TO,Área colhida,240.0,240.0,233.0
0,Augusto Corrêa - PA,Valor da produção,12437.0,13172.0,12713.0
0,Augusto Corrêa - PA,Área colhida,2101.0,2528.0,2050.0
0,Augusto Pestana - RS,Valor da produção,68165.0,231215.0,78731.0
0,Augusto Pestana - RS,Área colhida,30209.0,31007.0,29231.0
0,Augusto de Lima - MG,Valor da produção,6665.0,9367.0,8140.0
0,Augusto de Lima - MG,Área colhida,952.0,970.0,860.0
0,Aurelino Leal - BA,Valor da produção,454.0,504.0,514.0
0,Aurelino Leal - BA,Área colhida,105.0,111.0,98.0
0,Auriflama - SP,Valor da produção,41050.0,57258.0,70842.0
0,Auriflama - SP,Área colhida,8008.0,7733.0,7690.0
0,Aurilândia - GO,Valor da produção,3.0,111.0,107.0
0,Aurilândia - GO,Área colhida,5.0,5.0,5.0
0,Aurora - CE,Valor da produção,3338.0,3693.0,9631.0
0,Aurora - CE,Área colhida,3096.0,3160.0,3787.0
0,Aurora - SC,Valor da produção,96528.0,118902.0,141643.0
0,Aurora - SC,Área colhida,4953.0,5534.0,5626.0
0,Aurora do Pará - PA,Valor da produção,14229.0,19709.0,35159.0
0,Aurora do Pará - PA,Área colhida,2322.0,2367.0,2369.0
0,Aurora do Tocantins - TO,Valor da produção,1913.0,2554.0,3067.0
