NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
6,Município,40,Mil Reais,56134,4301404,Arvorezinha - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,4738,4301404,Arvorezinha - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301503,Augusto Pestana - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,231215,4301503,Augusto Pestana - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,31007,4301503,Augusto Pestana - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301552,Áurea - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,79198,4301552,Áurea - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,9648,4301552,Áurea - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301602,Bagé - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,410882,4301602,Bagé - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,50734,4301602,Bagé - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301636,Balneário Pinhal - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6786,4301636,Balneário Pinhal - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,493,4301636,Balneário Pinhal - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301651,Barão - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,12037,4301651,Barão - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,980,4301651,Barão - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301701,Barão de Cotegipe - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,108046,4301701,Barão de Cotegipe - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,12408,4301701,Barão de Cotegipe - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301750,Barão do Triunfo - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,77489,4301750,Barão do Triunfo - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,5628,4301750,Barão do Triunfo - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301800,Barracão - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,253392,4301800,Barracão - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,32584,4301800,Barracão - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301859,Barra do Guarita - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,15877,4301859,Barra do Guarita - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2808,4301859,Barra do Guarita - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301875,Barra do Quaraí - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,396414,4301875,Barra do Quaraí - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,24839,4301875,Barra do Quaraí - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301909,Barra do Ribeiro - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,251384,4301909,Barra do Ribeiro - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,20499,4301909,Barra do Ribeiro - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301925,Barra do Rio Azul - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,20183,4301925,Barra do Rio Azul - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,3222,4301925,Barra do Rio Azul - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301958,Barra Funda - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,33545,4301958,Barra Funda - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,5174,4301958,Barra Funda - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302006,Barros Cassal - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,142178,4302006,Barros Cassal - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,14987,4302006,Barros Cassal - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302055,Benjamin Constant do Sul - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,18690,4302055,Benjamin Constant do Sul - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2801,4302055,Benjamin Constant do Sul - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302105,Bento Gonçalves - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3388,4302105,Bento Gonçalves - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,214,4302105,Bento Gonçalves - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302154,Boa Vista das Missões - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,196787,4302154,Boa Vista das Missões - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,30728,4302154,Boa Vista das Missões - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302204,Boa Vista do Buricá - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,31343,4302204,Boa Vista do Buricá - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,4826,4302204,Boa Vista do Buricá - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302220,Boa Vista do Cadeado - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,473908,4302220,Boa Vista do Cadeado - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,54721,4302220,Boa Vista do Cadeado - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302238,Boa Vista do Incra - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,398675,4302238,Boa Vista do Incra - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,42279,4302238,Boa Vista do Incra - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302253,Boa Vista do Sul - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6731,4302253,Boa Vista do Sul - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,621,4302253,Boa Vista do Sul - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302303,Bom Jesus - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,425739,4302303,Bom Jesus - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,24560,4302303,Bom Jesus - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302352,Bom Princípio - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,18663,4302352,Bom Princípio - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,851,4302352,Bom Princípio - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302378,Bom Progresso - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,47071,4302378,Bom Progresso - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,7046,4302378,Bom Progresso - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302402,Bom Retiro do Sul - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6410,4302402,Bom Retiro do Sul - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,781,4302402,Bom Retiro do Sul - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302451,Boqueirão do Leão - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,94820,4302451,Boqueirão do Leão - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,6296,4302451,Boqueirão do Leão - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302501,Bossoroca - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,407575,4302501,Bossoroca - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,65801,4302501,Bossoroca - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302584,Bozano - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,178294,4302584,Bozano - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,21767,4302584,Bozano - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302600,Braga - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,84145,4302600,Braga - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,13317,4302600,Braga - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302659,Brochier - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3331,4302659,Brochier - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,477,4302659,Brochier - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302709,Butiá - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,101235,4302709,Butiá - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,12666,4302709,Butiá - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302808,Caçapava do Sul - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,279759,4302808,Caçapava do Sul - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,37579,4302808,Caçapava do Sul - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302907,Cacequi - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,482347,4302907,Cacequi - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,56788,4302907,Cacequi - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303004,Cachoeira do Sul - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1276558,4303004,Cachoeira do Sul - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,153330,4303004,Cachoeira do Sul - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303103,Cachoeirinha - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,...,4303103,Cachoeirinha - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,...,4303103,Cachoeirinha - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303202,Cacique Doble - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,111404,4303202,Cacique Doble - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,13547,4303202,Cacique Doble - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303301,Caibaté - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,172580,4303301,Caibaté - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,25008,4303301,Caibaté - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303400,Caiçara - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,63108,4303400,Caiçara - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,8533,4303400,Caiçara - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303509,Camaquã - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,996174,4303509,Camaquã - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,73197,4303509,Camaquã - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303558,Camargo - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,63771,4303558,Camargo - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,7563,4303558,Camargo - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303608,Cambará do Sul - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,35754,4303608,Cambará do Sul - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1484,4303608,Cambará do Sul - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303673,Campestre da Serra - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,125651,4303673,Campestre da Serra - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,14243,4303673,Campestre da Serra - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303707,Campina das Missões - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,64770,4303707,Campina das Missões - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,9938,4303707,Campina das Missões - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303806,Campinas do Sul - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,239149,4303806,Campinas do Sul - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,25549,4303806,Campinas do Sul - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303905,Campo Bom - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2477,4303905,Campo Bom - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,127,4303905,Campo Bom - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304002,Campo Novo - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,137914,4304002,Campo Novo - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,21696,4304002,Campo Novo - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304101,Campos Borges - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,99248,4304101,Campos Borges - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,11137,4304101,Campos Borges - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304200,Candelária - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,424619,4304200,Candelária - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,39265,4304200,Candelária - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304309,Cândido Godói - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,97011,4304309,Cândido Godói - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,15606,4304309,Cândido Godói - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304358,Candiota - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,167542,4304358,Candiota - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,22515,4304358,Candiota - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304408,Canela - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5617,4304408,Canela - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,272,4304408,Canela - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304507,Canguçu - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,786459,4304507,Canguçu - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,71003,4304507,Canguçu - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304606,Canoas - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,8013,4304606,Canoas - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,688,4304606,Canoas - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304614,Canudos do Vale - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,7543,4304614,Canudos do Vale - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,590,4304614,Canudos do Vale - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304622,Capão Bonito do Sul - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,347275,4304622,Capão Bonito do Sul - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,34618,4304622,Capão Bonito do Sul - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304630,Capão da Canoa - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,255,4304630,Capão da Canoa - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,39,4304630,Capão da Canoa - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304655,Capão do Cipó - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,657901,4304655,Capão do Cipó - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,82808,4304655,Capão do Cipó - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304663,Capão do Leão - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,214670,4304663,Capão do Leão - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,16692,4304663,Capão do Leão - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304671,Capivari do Sul - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,217440,4304671,Capivari do Sul - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,17319,4304671,Capivari do Sul - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304689,Capela de Santana - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,24003,4304689,Capela de Santana - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2217,4304689,Capela de Santana - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304697,Capitão - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1096,4304697,Capitão - RS,2021,2021,215,Valor da produção,0,Total
